words,itemnum,used_in_expt2,condition,word01,word02,word03,word04,word05,word06,word07,word08,word09,word10,word11,word12,word13,word14,word15,word16,group,critical_word,critical_word_pos,gpt2,gpt2prob,gpt2region,gpt2regionprob,glovedistmin,glovedistmean,unigram,unigramregion,wlen,wlenregion
The neighborhood at the top of the tall hill was very quiet and peaceful.,428,False,LC,The,neighborhood,at,the,top,of,the,tall,hill,was,very,quiet,and,peaceful.,,,218,quiet,12,1.7687769,0.17054145,7.8546286,0.00038795214,0.6769026322514695,0.8332774822738314,4.6813545,12.366464,5,17
The tennis player firmly gripped the handle of his racket and swung.,429,True,HC,The,tennis,player,firmly,gripped,the,handle,of,his,racket,and,swung.,,,,,38,racket,10,4.1488543,0.015782489,13.63399,1.1990388e-06,0.5304965610729009,0.7884660455679223,5.9413514,14.9030925,6,15
"While waiting for his partner, the player grabbed his racket and swung.",430,True,MC,While,waiting,for,his,"partner,",the,player,grabbed,his,racket,and,swung.,,,,,38,racket,10,10.65673,2.3541877e-05,19.488283,3.438319e-09,0.82246691629907,0.9118085192261112,5.9413514,14.9030925,6,15
The crowd watched as the man picked up his racket and swung.,431,True,LC,The,crowd,watched,as,the,man,picked,up,his,racket,and,swung.,,,,,38,racket,10,8.708742,0.00016513585,17.788286,1.8821119e-08,0.8990131001455571,0.9460323980663108,5.9413514,14.9030925,6,15
"Driving in the countryside, I could only hear static on the radio that evening.",432,True,HC,Driving,in,the,"countryside,",I,could,only,hear,static,on,the,radio,that,evening.,,,182,radio,12,2.5793428,0.07582381,14.311703,6.0884463e-07,0.7267862976255293,0.9158479977061256,4.297488,11.323569500000001,5,17
The woman learned some news about the approaching hurricane on the radio that evening.,433,True,MC,The,woman,learned,some,news,about,the,approaching,hurricane,on,the,radio,that,evening.,,,182,radio,12,3.586536,0.027694099,11.62508,8.9390605e-06,0.6870978566428516,0.9365373858017276,4.297488,11.323569500000001,5,17
"Luckily, the old woman found lots of interesting programs on the radio that evening.",434,True,LC,"Luckily,",the,old,woman,found,lots,of,interesting,programs,on,the,radio,that,evening.,,,182,radio,12,7.383338,0.0006215228,19.774933,2.5814029e-09,0.7916105734508161,0.9710415195089468,4.297488,11.323569500000001,5,17
She brought an umbrella to protect her from the rain and sleet.,435,False,HC,She,brought,an,umbrella,to,protect,her,from,the,rain,and,sleet.,,,,,13,rain,10,1.9857459,0.13727818,12.485846,3.779777e-06,0.7301758608624369,0.8355302366387718,4.7551737,14.051012700000001,4,13
She brought a jacket to protect her from the rain and sleet.,436,False,MC,She,brought,a,jacket,to,protect,her,from,the,rain,and,sleet.,,,,,13,rain,10,2.32621,0.0976652,13.11688,2.010996e-06,0.778489291935386,0.8516347136630881,4.7551737,14.051012700000001,4,13
She arrived late because she got stuck in the rain and sleet.,437,False,LC,She,arrived,late,because,she,got,stuck,in,the,rain,and,sleet.,,,,,13,rain,10,4.4437566,0.0117517095,18.580982,8.518869e-09,0.7991426571406349,0.8589842109356771,4.7551737,14.051012700000001,4,13
He gathered the leaves into a pile using a rake earlier this afternoon.,438,True,HC,He,gathered,the,leaves,into,a,pile,using,a,rake,earlier,this,afternoon.,,,,73,rake,10,4.909924,0.0073730485,18.367708,1.0544007e-08,0.7168244091601017,0.8597704936293614,5.856884,12.1930704,4,15
The homeowner was cleaning up the driveway using a rake earlier this afternoon.,439,True,MC,The,homeowner,was,cleaning,up,the,driveway,using,a,rake,earlier,this,afternoon.,,,,73,rake,10,5.226076,0.005374573,15.904945,1.2375706e-07,0.7712565695174392,0.838434702305633,5.856884,12.1930704,4,15
He tried to scare off the animal using a rake earlier this afternoon.,440,True,LC,He,tried,to,scare,off,the,animal,using,a,rake,earlier,this,afternoon.,,,,73,rake,10,7.6824217,0.0004608575,19.695795,2.7939904e-09,0.9091218690343076,0.9849873307925682,5.856884,12.1930704,4,15
"During her painful headache, she took a Tylenol to get some relief like we suggested.",441,False,HC,During,her,painful,"headache,",she,took,a,Tylenol,to,get,some,relief,like,we,suggested.,,94,relief,12,2.0248418,0.13201472,17.56519,2.35253e-08,0.6094761052900588,0.7758393211163188,4.6472297,10.1042664,6,12
The old woman with the painful sunburn tried to get some relief like we suggested.,442,False,MC,The,old,woman,with,the,painful,sunburn,tried,to,get,some,relief,like,we,suggested.,,94,relief,12,4.460785,0.011553291,19.814983,2.4800593e-09,0.6887854309492327,0.887707230226361,4.6472297,10.1042664,6,12
She decided they should take an extended vacation to get some relief like we suggested.,443,False,LC,She,decided,they,should,take,an,extended,vacation,to,get,some,relief,like,we,suggested.,,94,relief,12,6.3860145,0.0016849583,20.675117,1.0493263e-09,0.8906334514827943,0.9389681178144628,4.6472297,10.1042664,6,12
"To make sushi, she carefully boiled the grains of rice on the counter.",444,True,HC,To,make,"sushi,",she,carefully,boiled,the,grains,of,rice,on,the,counter.,,,,61,rice,10,0.586342,0.55635875,6.8093333,0.0011034283,0.4742015965069697,0.6713482171503571,4.962786,8.420723800000001,4,9
She used the pressure cooker to steam lots of rice on the counter.,445,True,MC,She,used,the,pressure,cooker,to,steam,lots,of,rice,on,the,counter.,,,,61,rice,10,4.184608,0.015228175,9.465403,7.7486824e-05,0.6032643925519947,0.8222219384431533,4.962786,8.420723800000001,4,9
"In the kitchen, she accidentally spilled a bunch of rice on the counter.",446,True,LC,In,the,"kitchen,",she,accidentally,spilled,a,bunch,of,rice,on,the,counter.,,,,61,rice,10,5.331932,0.00483472,7.8771524,0.00037931162,0.8192479313929915,0.8738314534231162,4.962786,8.420723800000001,4,9
Before proposing to his girlfriend he would need a ring with a big diamond.,447,True,HC,Before,proposing,to,his,girlfriend,he,would,need,a,ring,with,a,big,diamond.,,,91,ring,10,8.245793,0.00026235988,13.405288,1.5071536e-06,0.9108958988433205,0.9633498149979444,4.626479,8.4993633,4,9
For my fiancée’s upcoming birthday I bought her a ring with a big diamond.,448,True,MC,For,my,fiancée’s,upcoming,birthday,I,bought,her,a,ring,with,a,big,diamond.,,,91,ring,10,5.585871,0.003750481,10.670048,2.3230425e-05,0.883447593862154,0.9495731063678484,4.626479,8.4993633,4,9
After receiving her paycheck she wanted to buy a ring with a big diamond.,449,True,LC,After,receiving,her,paycheck,she,wanted,to,buy,a,ring,with,a,big,diamond.,,,91,ring,10,8.251428,0.00026088583,14.042869,7.966355e-07,0.8604700052222802,0.9655292836587072,4.626479,8.4993633,4,9
The climbers and guide were attached to each other by a rope made of nylon.,450,True,HC,The,climbers,and,guide,were,attached,to,each,other,by,a,rope,made,of,nylon.,,90,rope,12,0.7842082,0.456481,7.706564,0.00044986457,0.6563730326306974,0.759034332866771,5.2752666,10.0388088,4,10
The skilled cave explorer remembered to bring his flashlight and a rope made of nylon.,451,True,MC,The,skilled,cave,explorer,remembered,to,bring,his,flashlight,and,a,rope,made,of,nylon.,,90,rope,12,5.0559845,0.0063710916,12.959286,2.3542561e-06,0.73067875539492,0.8951802681341196,5.2752666,10.0388088,4,10
"When Jeff went to the sports equipment store, he bought a rope made of nylon.",452,True,LC,When,Jeff,went,to,the,sports,equipment,"store,",he,bought,a,rope,made,of,nylon.,,90,rope,12,9.621667,6.627705e-05,16.932447,4.4292634e-08,0.7624784455914435,0.9218774557547588,5.2752666,10.0388088,4,10
The wind couldn't push the boat because it had a tear in the sail after all.,453,False,HC,The,wind,couldn't,push,the,boat,because,it,had,a,tear,in,the,sail,after,all.,46,sail,14,4.9023104,0.0074293986,18.159801,1.2980709e-08,0.2773213035700397,0.7508572261728543,5.3973413,12.530646,4,13
No one has told the sailors that there is something wrong with the sail after all.,454,False,MC,No,one,has,told,the,sailors,that,there,is,something,wrong,with,the,sail,after,all.,46,sail,14,5.907911,0.002717859,14.951177,3.212081e-07,0.4552837253747265,0.8909842109966069,5.3973413,12.530646,4,13
The team had to work for hours to fix the tear in the sail after all.,455,False,LC,The,team,had,to,work,for,hours,to,fix,the,tear,in,the,sail,after,all.,46,sail,14,8.679967,0.0001699567,22.370255,1.9262911e-10,0.8990737450579971,0.9597619044450848,5.3973413,12.530646,4,13
He bought the lettuce and croutons to make a salad for everyone.,456,True,HC,He,bought,the,lettuce,and,croutons,to,make,a,salad,for,everyone.,,,,,28,salad,10,2.272232,0.10308184,11.470845,1.04297815e-05,0.2584273158590652,0.5592806952660607,5.3591013,12.401350699999998,5,17
"For her lunch tomorrow, she decided to make a salad for everyone.",457,True,MC,For,her,lunch,"tomorrow,",she,decided,to,make,a,salad,for,everyone.,,,,,28,salad,10,5.3196735,0.004894351,12.611481,3.3335234e-06,0.5109344572571701,0.7746500734268684,5.3591013,12.401350699999998,5,17
"On the last day, he decided to make a salad for everyone.",458,True,LC,On,the,last,"day,",he,decided,to,make,a,salad,for,everyone.,,,,,28,salad,10,9.515316,7.371413e-05,16.99907,4.143793e-08,0.8261967355192836,0.8803813875761142,5.3591013,12.401350699999998,5,17
The store reduced their prices during the annual sale which always attracted customers.,459,False,HC,The,store,reduced,their,prices,during,the,annual,sale,which,always,attracted,customers.,,,,161,sale,9,2.975667,0.051013395,18.55808,8.716215e-09,0.5471171398701224,0.7249741506609535,4.400839,10.555155200000002,4,15
He spent lots of money at the annual sale which always attracted customers.,460,False,MC,He,spent,lots,of,money,at,the,annual,sale,which,always,attracted,customers.,,,,161,sale,9,6.368471,0.0017147788,21.562843,4.3189297e-10,0.759920443560484,0.8511261204851428,4.400839,10.555155200000002,4,15
John and his wife prepared for the annual sale which always attracted customers.,461,False,LC,John,and,his,wife,prepared,for,the,annual,sale,which,always,attracted,customers.,,,,161,sale,9,7.522036,0.00054102985,23.008179,1.0178293e-10,0.8870169543013754,0.98051755936465,4.400839,10.555155200000002,4,15
"To educate the children, they built a new school by the river.",462,False,HC,To,educate,the,"children,",they,built,a,new,school,by,the,river.,,,,,58,school,9,2.3305511,0.09724214,10.817209,2.0051446e-05,0.6639673774153046,0.8234170369767454,3.7255728,7.4174936,6,11
My brother moved and transferred to a new school by the river.,463,False,MC,My,brother,moved,and,transferred,to,a,new,school,by,the,river.,,,,,58,school,9,2.4400885,0.08715314,10.628675,2.4211678e-05,0.8403151146123846,0.8881602017800198,3.7255728,7.4174936,6,11
After the horrible flood they built a new school by the river.,464,False,LC,After,the,horrible,flood,they,built,a,new,school,by,the,river.,,,,,58,school,9,4.3931837,0.012361311,12.959841,2.3529499e-06,0.8403151146123846,0.9328694753371716,3.7255728,7.4174936,6,11
"To read the prophecy, he unrolled the ancient scroll from Germany.",465,True,HC,To,read,the,"prophecy,",he,unrolled,the,ancient,scroll,from,Germany.,,,,,,74,scroll,9,1.7941327,0.1662716,18.726536,7.3649336e-09,0.7661024862612332,0.7828365629436494,5.2219005,12.5910185,6,18
"While visiting court, the priest read the ancient scroll from Germany.",466,True,MC,While,visiting,"court,",the,priest,read,the,ancient,scroll,from,Germany.,,,,,,74,scroll,9,6.246979,0.0019362944,22.618813,1.5023617e-10,0.7747743613567205,0.8637135344938011,5.2219005,12.5910185,6,18
The pair of thieves recently stole the ancient scroll from Germany.,467,True,LC,The,pair,of,thieves,recently,stole,the,ancient,scroll,from,Germany.,,,,,,74,scroll,9,5.576408,0.0037861413,19.802574,2.5110267e-09,0.7850342542732966,0.9413603187338964,5.2219005,12.5910185,6,18
Susan forgot to put a period at the end of the sentence in the essay.,468,False,HC,Susan,forgot,to,put,a,period,at,the,end,of,the,sentence,in,the,essay.,,69,sentence,12,2.0874233,0.12400625,7.526551,0.0005385928,0.8302425582506472,0.8669250991677686,4.5597353,7.6451516999999996,8,13
Susan had a lot of trouble understanding the end of the sentence in the essay.,469,False,MC,Susan,had,a,lot,of,trouble,understanding,the,end,of,the,sentence,in,the,essay.,,69,sentence,12,4.4976263,0.0111353975,9.791636,5.5917317e-05,0.8451173901932244,0.9124876498627764,4.5597353,7.6451516999999996,8,13
The substitute teacher was pretty impressed by the length of the sentence in the essay.,470,False,LC,The,substitute,teacher,was,pretty,impressed,by,the,length,of,the,sentence,in,the,essay.,,69,sentence,12,5.0392036,0.0064789057,11.297918,1.2398707e-05,0.7566432689966839,0.8638361261045846,4.5597353,7.6451516999999996,8,13
"When the earthquake began, the whole building started shaking all of a sudden.",471,False,HC,When,the,earthquake,"began,",the,whole,building,started,shaking,all,of,a,sudden.,,,,165,shaking,9,0.5926077,0.5528837,11.907829,6.7374485e-06,0.7198941899236853,0.7961854625027872,5.1308675,9.4509204,7,12
They fled in fear when the house started shaking all of a sudden.,472,False,MC,They,fled,in,fear,when,the,house,started,shaking,all,of,a,sudden.,,,,165,shaking,9,3.0823123,0.045853104,14.701866,4.121551e-07,0.7521719130212559,0.8348673874154158,5.1308675,9.4509204,7,12
"When the actor approached the audience, he started shaking all of a sudden.",473,False,LC,When,the,actor,approached,the,"audience,",he,started,shaking,all,of,a,sudden.,,,,165,shaking,9,4.3539257,0.012856243,13.89287,9.255572e-07,0.7521719130212559,0.8596506627851421,5.1308675,9.4509204,7,12
The swimmer was attacked by a great white shark in the ocean.,474,True,HC,The,swimmer,was,attacked,by,a,great,white,shark,in,the,ocean.,,,,,42,shark,9,0.0822954,0.9209998,3.973142,0.018814228,0.6849138323759154,0.8510171753758515,5.183625,8.2690414,5,10
The marine biologist was studying a rare white shark in the ocean.,475,True,MC,The,marine,biologist,was,studying,a,rare,white,shark,in,the,ocean.,,,,,42,shark,9,1.6706051,0.1881332,5.0762935,0.006243006,0.5500445060550097,0.7783638359540952,5.183625,8.2690414,5,10
"Earlier, the dock worker saw a beautiful white shark in the ocean.",476,True,LC,"Earlier,",the,dock,worker,saw,a,beautiful,white,shark,in,the,ocean.,,,,,42,shark,9,4.3445053,0.012977927,7.611809,0.00049457647,0.7906407383728076,0.9144668163645088,5.183625,8.2690414,5,10
It could cut easily because the blade was very sharp at the end.,477,False,HC,It,could,cut,easily,because,the,blade,was,very,sharp,at,the,end.,,,,48,sharp,10,2.04343,0.12958346,7.4350214,0.00059021637,0.5899207768975211,0.7607365626753635,4.6717634,8.3561683,5,10
"She always worked quickly, and her tool was very sharp at the end.",478,False,MC,She,always,worked,"quickly,",and,her,tool,was,very,sharp,at,the,end.,,,,48,sharp,10,3.6350403,0.026382871,11.046564,1.594183e-05,0.8295465315777422,0.880490556271362,4.6717634,8.3561683,5,10
His mom sternly warned him because it was very sharp at the end.,479,False,LC,His,mom,sternly,warned,him,because,it,was,very,sharp,at,the,end.,,,,48,sharp,10,8.28423,0.00025246694,14.535452,4.8678083e-07,0.8640082667585196,0.9428615873509706,4.6717634,8.3561683,5,10
Sarah pulled the book off the shelf in the study.,480,True,HC,Sarah,pulled,the,book,off,the,shelf,in,the,study.,,,,,,,113,shelf,7,0.6102144,0.5432344,5.925857,0.0026695188,0.8002277581115065,0.8522858998403539,5.240875,8.3262914,5,10
Sarah arranged the items on the shelf in the study.,481,True,MC,Sarah,arranged,the,items,on,the,shelf,in,the,study.,,,,,,,113,shelf,7,3.7028408,0.024653392,8.284971,0.00025227995,0.7563761548879588,0.8601894745636486,5.240875,8.3262914,5,10
Sarah noticed the mouse on the shelf in the study.,482,True,LC,Sarah,noticed,the,mouse,on,the,shelf,in,the,study.,,,,,,,113,shelf,7,5.1441526,0.0058334153,10.088459,4.15564e-05,0.8670803008922321,0.9255430245521248,5.240875,8.3262914,5,10
The warrior blocked the spear thrust with his large wooden shield covered in spikes.,483,True,HC,The,warrior,blocked,the,spear,thrust,with,his,large,wooden,shield,covered,in,spikes.,,,201,shield,11,1.5163939,0.219502,10.498222,2.7585444e-05,0.6059769552995034,0.7803683329339244,4.959042,11.0308396,6,15
"In the warrior's tomb, the team discovered a large wooden shield covered in spikes.",484,True,MC,In,the,warrior's,"tomb,",the,team,discovered,a,large,wooden,shield,covered,in,spikes.,,,201,shield,11,3.79005,0.02259447,10.14719,3.9186038e-05,0.6867156301736685,0.8795679573200883,4.959042,11.0308396,6,15
The accomplished artist carved the design on the large wooden shield covered in spikes.,485,True,LC,The,accomplished,artist,carved,the,design,on,the,large,wooden,shield,covered,in,spikes.,,,201,shield,11,5.5775414,0.0037818523,13.6968155,1.1260265e-06,0.8251567239635996,0.937434339471136,4.959042,11.0308396,6,15
